2021-09-05 00:01:03.134,-0.13663758
2021-09-05 00:01:03.354,-0.1617526
2021-09-05 00:01:03.555,-0.18055881
2021-09-05 00:01:03.775,-0.17663845
2021-09-05 00:01:03.995,-0.1395421
2021-09-05 00:01:04.214,-0.09566945
2021-09-05 00:01:04.434,-0.06463275
2021-09-05 00:01:04.654,-0.00231285
2021-09-05 00:01:04.874,0.03088541
2021-09-05 00:01:05.094,0.00620599
2021-09-05 00:01:05.314,0.00058162
2021-09-05 00:01:05.527,0.00271288
2021-09-05 00:01:05.754,-0.00083044
2021-09-05 00:01:05.974,0.00050251
2021-09-05 00:01:06.194,0.00254643
2021-09-05 00:01:06.414,0.00107527
2021-09-05 00:01:06.634,0.00529757
2021-09-05 00:01:06.854,0.01094165
2021-09-05 00:01:07.074,0.
2021-09-05 00:01:07.294,-0.01462106
2021-09-05 00:01:07.514,-0.01011315
2021-09-05 00:01:07.726,-0.00218498
2021-09-05 00:01:07.954,-0.00311128
2021-09-05 00:01:08.174,-0.00355668
2021-09-05 00:01:08.394,0.00133215
2021-09-05 00:01:08.614,0.00159648
2021-09-05 00:01:08.834,-0.01014181
-0.01833771
